text,username,likes,comments,retweets,quotes,is-retweet,external-link,pictures,videos,gifs,user-image,user-bio,user-website,user-tweets,user-following,user-followers,user-likes,user-media
Chocolate Chip Cookies homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,40,1,12,0,True,,['https://pbs.twimg.com/media/GBVT5tgWQAAMa9i.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
🍳🍹Easy Set Up for Afternoon Tea at Home  ▶︎▶︎ Watch full: https://www.ganjingworld.com/video/1f8jc060kr85tYZgdKhBG2Yns1vb1c?utm_source=NTDdigital&utm_medium=Twitter&utm_campaign=PaidAds-2023&utm_term=tw&utm_content=GJWExclusiveEngagement #GanJingWorld #GJW #food #foodie #foodlover #drinks #tea #afternoontea #recipe #tasty,@GanJingWorld,9198,246,706,20,True,,[],[],[],https://pbs.twimg.com/profile_images/1581033496621072385/faZqo-7s_400x400.png,"The fastest growing online platform with unmatched user privacy. Through the utilization of technology, we are dedicated to revitalizing traditional connections",https://www.ganjingworld.com,2152.0,221.0,33013.0,2054.0,34.0
Korean Barbecue!!! Itadakimasu!!! #koreanfood #やきにく #food,@Carolina_3254,5,0,0,0,False,,"['https://pbs.twimg.com/media/GBVxu6UaoAA5iGL.jpg', 'https://pbs.twimg.com/media/GBVxu6PasAAeW5h.jpg']",[],[],https://pbs.twimg.com/profile_images/1477517835790614533/I5xBUz-S_400x400.jpg,"I’m currently living in Tokyo Japan.I had my early education in LA. I have a great passion and love for cooking and exploring new foods.
No DM's Please！！",,1571.0,5025.0,5084.0,116588.0,1022.0
Cheesy Mac and Cheese 🧀  homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,32,0,7,0,True,,['https://pbs.twimg.com/media/GBVh12xWgAAT-wA.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
#food #health #farm #farming,@MichaelPghPA,1,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1339277778/IMGP8140_400x400.jpg,"Pro-white Conservative 
#God #USA #Constitution",,90956.0,1086.0,734.0,8185.0,5225.0
How long is it taking you to finish both 🤤?  #food #foodies #hungry #delicious #burgers,@HungryAI_App,21,7,6,0,True,,['https://pbs.twimg.com/media/GBVi3RXWMAAkJkQ.jpg'],[],[],https://pbs.twimg.com/profile_images/1647361918460469248/VnD-qBTl_400x400.jpg,Revolutionizing food discovery with our AI & ML personalized recommendation app. Join our waitlist: hungryai.com We do not own all content posted on X,https://www.hungryai.com,840.0,3039.0,2001.0,1928.0,468.0
Tater Tots homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,272,4,50,1,True,,['https://pbs.twimg.com/media/GBRBNaIXUAAGxXI.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
"🍹Get a copy for yourself, family & friends. Tasty gift for any time of year. Lovely illustrations by @JaneCornwell10. Recipes by @GabrielConstans. #smoothie #drinks #health #recipes #food #recipe #drink #healthy Available worldwide @amazon. In US at: https://tinyurl.com/2bejdyvv",@GabrielConstans,84,0,127,0,True,,[],['https://video.twimg.com/ext_tw_video/1733542071569666048/pu/pl/Vqu-36Cva2HvlKh0.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/508717471864344576/zXaOs8W2_400x400.png,"#Author, #screenwriter & #parent. #Teacher of #mindfulness, #body & #mental #health. #Writer, #journalist & #ukelele #lover.",http://www.gogabriel.com,543917.0,36188.0,36673.0,113183.0,5387.0
"Limited tickets remaining at R150. Be sure to snatch yours and join us for an awesome day filled with nothing but good food, good vibes and good music  Secure your ticket by hitting the link - https://qkt.io/nnRT0M  No Door Sales!  #Market #food #Drinks #Vibes #Music",@Iam__tshepi,4,1,1,0,True,,['https://pbs.twimg.com/media/GBVv2B1WYAAjXmD.jpg'],[],[],https://pbs.twimg.com/profile_images/1388942437524062209/CjCWZ6sw_400x400.jpg,"There is nothing more rare, nor more beautiful than a woman being unapologetically herself; comfortable in her imperfections and her own skin!",,19476.0,1900.0,2158.0,3212.0,725.0
Fried Chicken Wings 🍗 with Blue Cheese   homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,112,0,22,0,True,,['https://pbs.twimg.com/media/GBVGX9IWIAA9dqi.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
A tale of #food prices in #Ontario: can you buy yourself privilege 👀 of lower prices where you live? Costco: 18 XL eggs $5.49 Metro: $6.49 Milk: Costco 4litres $5.59 Walmart: $5.89. FYI whole wheat bread $1.56/loaf at Costco ⬇️ More comparisons⬇️Food is not a luxury @fordnation,@HilaryWollis,6,0,1,0,True,,['https://pbs.twimg.com/media/GBVt-yrWIAALeKx.jpg'],[],[],https://pbs.twimg.com/profile_images/1633557471150108672/sWB8sFJm_400x400.jpg,🇨🇦Limestone City #ygk #Ontario. #community #volunteer #publiceducation #hockey #CovidisAirborne     🌤️@hilarywollis.bsky.social          🐳 @HilaryWollis,,166786.0,795.0,1978.0,289620.0,0.0
Garlic Cheesy 🧀 Bread 🍞 homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,390,4,82,1,True,,['https://pbs.twimg.com/media/GBTK1UUX0AAt-Sn.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
#India ordered 2.5 #Biryanis per second in 2023. Every 6th #Biryani was ordered from #Hyderabad 🫶  @Swiggy #Food #Trends 2023  📸: @Z9Habib,@HiHyderabad,314,5,43,3,True,,['https://pbs.twimg.com/media/GBUZ4tCXQAA05Ff.jpg'],[],[],https://pbs.twimg.com/profile_images/1697498418506272768/OmupyaaL_400x400.jpg,"Tweets from Hyderabad and Hyderabadis. ❤️ Hyderabad ❤️ Telangana ❤️ India.   
 హైదరాబాద్ --- حیدراباد --- हैदराबाद",https://www.facebook.com/hihyderabad/,263149.0,1268.0,153813.0,254442.0,19726.0
Chicken Tenders with Ranch Dressing  homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,303,5,68,0,True,,['https://pbs.twimg.com/media/GBUqe7tWoAAMagD.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
[homemade] Chicken Noodle Soup homecookingvsfastfood.com #homecooking #food #recipes #foodie #foodlover #cooking #homecookingvsfastfood,@homevsfastfood,61,2,7,1,True,,['https://pbs.twimg.com/media/GBUxzanWwAAFWn2.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
Christmas: Mince Pies #Christmas #holidays #Food #Traditions #Customs https://books2read.com/suziloveHOCP https://www.suzilove.com/?p=33250 via @SuziLove,@suzilove,8,0,5,0,True,,['https://pbs.twimg.com/media/GBHAbj4aoAAmotD.jpg'],[],[],https://pbs.twimg.com/profile_images/1480462022743449600/hOAmwy6h_400x400.jpg,"Australian author of romance, contemporary and historical, plus history nonfiction and outback adventures. Award winning and best selling books.",http://www.suzilove.com,150781.0,2689.0,4257.0,15264.0,5111.0
Bacon 🥓 Sausage Scrambled Eggs Potatoes and Biscuit homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,398,12,68,4,True,,['https://pbs.twimg.com/media/GBQzvHcXYAAUFyU.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
Cheesy Mac and Cheese 🧀  homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,12,0,0,0,False,,['https://pbs.twimg.com/media/GBVvVyxWMAExe3F.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
✉Email: reservas@hillaryresort.com⁣ 🖥Web: https://bit.ly/3snh3AV⁣ ☎Teléfono: 073700260⁣ 📲Whatsapp: 099 106 4302⁣ ⁣ #HillaryResort #cena #nochebuena #buffet #HappyNewYear #familia #momentos #food #celebracion #karaoke #party #nochebuena,@hillaryresort,6,1,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1409603056854052880/zsQcZU4j_400x400.jpg,Hotel temático Ecuador’s Leading Resort 🥇2018/2019/2021 ideal para vacaciones en familia o entre amigos.,http://www.hillaryresort.com,10448.0,161.0,9470.0,207.0,8179.0
Come out for Supper or a Drink at @restopalme. Music by @djblaster.  . #Restaurant #RestoPalme #Food #Drinks #djblaster #montreal #likeforlikes #music #blogpost #instadaily #insta #instablog #marketing #likes #followme #wwwdjblastercom #Dj #Yuuuuuuuuuup 👑,@DjBlaster,6,5,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1453422097838092292/73oh_Pwl_400x400.jpg,Radio: @ckut sun 11pm-12am. Twitch: Weekdays at Noon... Bookings: info@DjBlaster.com or (514)571-2633. #Dad #Dj #CoreDj #Autobotz,http://www.djblaster.com,99219.0,737.0,3254.0,19597.0,24092.0
#cooking #food #design,@ConejoDesign,5,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/642756110001147904/KmK6HgmS_400x400.jpg,"Kitchen & Bathroom Designer, Builder & over all fabulous interior designer. Changing one house at a time!  Alana Busse Construction 1096671",https://alanabusseconstruction.com,240.0,3217.0,1838.0,201.0,123.0
Maple Roasted Pepper Hummus  https://www.instagram.com/p/CIyYXKpHFi4/?hl=en&img_index=1 #hummus #chickpeas #mapleroastedpeppers #tahini #lemonjuice #oliveoil #foodphotography #foodie #food #vegan #veganfood #plantbased #plantbaseddiet #glutenfree #Memories #December2020 #December14 #WhatsCooking 🍽️,@poligraf,5,0,0,0,False,,['https://pbs.twimg.com/media/GBVt58oWUAA8_qJ.jpg'],[],[],https://pbs.twimg.com/profile_images/1222593844526579712/rPELnR9p_400x400.jpg,🐬 fingerstyle guitarist · poet · essayist · composer · prog rocker · zen · ⁣vegan,https://poligraf.bandcamp.com/,15665.0,6204.0,6209.0,11318.0,2965.0
Health Canada’s Supplemented #Food Labelling Awareness Initiative. Supplemented foods are prepackaged foods with one or more specific ingredients added for purposes other than nutrition https://www.canada.ca/en/health-canada/services/food-nutrition/supplemented-foods/labels.html #newregulation #healthcanada #canada #labelling #supplement,@FPCSCINC,5,0,0,0,False,,['https://pbs.twimg.com/media/GBVuKpxXcAAcS73.jpg'],[],[],https://pbs.twimg.com/profile_images/1392502990683136001/BKWNX5qq_400x400.jpg,We assist new #importers & Food Establishment license holders who are in need of implementing a Prevention Control Plan (PCP). Find #foodsafetynews here! ⬇️🌱,https://food-safety.ca/,1046.0,432.0,155.0,14.0,539.0
#DMV #TONIGHT #THURSDAYS @  ALICE ON #USTREET #DC #FUN VIBES #happyhour #karaoke #food 7-12A FREE #drinks #DCHappyHour #mastersdegree #dcfood #dcnightlife #dckaraoke #washingtondc #hbcu #dceats #party #birthdays #dcevents #HU #umd #bsu #howarduniversity karaokedc.com,@dcdjindia,8,0,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1735414331561463808/pu/pl/GUVrbJSUCfHBg7Jw.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/951519603146084354/hd1-BlWb_400x400.jpg,Trailblazer veteran promoter. Promoter and hostess of karaokedc.com at Alice DC on U St and Saturday brunch at Lima Twist. Curator of all Social DC Events.,http://www.karaokedc.com,7446.0,670.0,771.0,158.0,1329.0
📌 Exclusive on #GanJingWorld   🥒🥗 Cucumber Salad - Asian Style - Fresh and Liverful  ▶︎▶︎ Watch full: https://www.ganjingworld.com/video/1f6fapff0g85B1JQOymKHGl2p1541c?utm_source=NTDdigital&utm_medium=Twitter&utm_campaign=PaidAds-2023&utm_term=tw&utm_content=GJWExclusiveEngagement #GanJingWorld #GJW #food #foodie #foodlover #salad #recipe #tasty #cooking #cookingtips #cookinghacks,@GanJingWorld,5580,98,312,10,True,,[],[],[],https://pbs.twimg.com/profile_images/1581033496621072385/faZqo-7s_400x400.png,"The fastest growing online platform with unmatched user privacy. Through the utilization of technology, we are dedicated to revitalizing traditional connections",https://www.ganjingworld.com,2152.0,221.0,33013.0,2054.0,34.0
Eat like your life depends on it....because it does!  What you put in your mouth has everything to do with what goes on in your brain and body. https://buff.ly/2LVybb6 #health #mentalhealth #diet #food #microbiome #probiotic #nutrition #ThursdayThoughts #guthealth #Thursday,@dlhampton,26,2,33,0,True,,['https://pbs.twimg.com/media/EUEvNV7WAAIAPcU.jpg'],[],[],https://pbs.twimg.com/profile_images/1370832590450651136/rcmhTJ8B_400x400.jpg,I discovered that you can change your life and #brain by changing the way you #think while recovering from #braininjury/#suicide attempt. You can do it too!,http://thebestbrainpossible.com,316848.0,6936.0,11175.0,214957.0,30030.0
The year in #food: These trends will help define 2024 https://article.wn.com/view/2023/12/14/The_year_in_food_These_trends_will_help_define_2024/,@worldnewsdotcom,0,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/458883218603655168/mb6CPEx9_400x400.png,"A global provider of news, WorldNews (WN) Network presents news from mainstream and regional sources. This permits a variety of perspectives and interpretations",http://wn.com/,144488.0,5025.0,24118.0,221.0,74903.0
"Hey, I'm roenu, a #drumandbass lover, maker and shaker. I also love #pizza and #fondue, because #cheese is life. 🍕  We can talk #music, #food and #fun. Or just send me #memes and #gifs. I'm down for that. 😜",@djroenu,6,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/605137219318370304/B61QwMMs_400x400.png,"It's roenu 🎶 🎧 🎮

Tech, Music, YB, Rocket League

#teachtech",http://roe.nu,41.0,65.0,138.0,55.0,5.0
"ARC Review up for Pass the Monster Meat, Milady, Vol.1 ★★★★ stars https://twirlingbookprincess.com/2023/12/review-for-pass-the-monster-meat-milady-vol-1/ #bookbloggers #blogging #bookreview #review #manga #food #romance #fantasy #monsters #booktwt #BookTwitter @Bloggernation @sincerelyessie #ITRTG @GoldenBloggerz",@Mehsi_Hime,16,0,10,0,True,,['https://pbs.twimg.com/media/GBPeqaUWAAAVjYb.jpg'],[],[],https://pbs.twimg.com/profile_images/1724890850860072960/KwmgxfrD_400x400.jpg,🥞Reviewer 😍 Book Blogger🥞 Bibliosmiac 🍫Baking 🍩 Gardening 🌿 Anime/Manga = 😍🍩🥨 Bi💗💜💙🥞 She/Her 🍫Dutch blog: boekeneiland.nl,http://twirlingbookprincess.com/,211321.0,1893.0,3285.0,33834.0,29642.0
🧑‍🍳CHEF'S DECEMBER SPECIALS🧑‍🍳  PORK BELLY AND SCALLOP  GRILLED GOATS CHEESE AND BEETROOT CARPACCIO  RODEO BURGER  ASIAN PORK LOIN  #bar #eatery #venue #food #menu #lunch #dinner #specials #chefsspecial #december,@theboundaryjsy,1,0,0,0,False,,"['https://pbs.twimg.com/media/GBVtVkSWEAEt-Xv.jpg', 'https://pbs.twimg.com/media/GBVtVx4XcAAzQ0R.jpg', 'https://pbs.twimg.com/media/GBVtV-lWUAA0Ld8.jpg', 'https://pbs.twimg.com/media/GBVtWObXIAAs7lv.jpg']",[],[],https://pbs.twimg.com/profile_images/1539568142300725252/c_DaJneW_400x400.jpg,"Bar, eatery & event venue located at Grainville Playing Fields, St Saviours Hill, St Saviour.",,794.0,1253.0,354.0,63.0,686.0
Love jam. #food #cooking,@hey_beni,1,0,0,0,False,,[],[],['https://video.twimg.com/tweet_video/GBVtUrwa4AANcaR.mp4'],https://pbs.twimg.com/profile_images/1735383110672584704/x3eDTD8-_400x400.jpg,🏠,,693.0,3.0,19.0,163.0,394.0
Perishable Foods For Long-Term Storage https://www.timgamble.com/2023/12/perishable-foods-for-long-term-storage.html #prepper #survival #family #food #ccot,@TimGambleSpeaks,8,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1619448638710718468/D_KShDaT_400x400.jpg,Biblical Literalist. Constitutional Literalist. Survivalist. My only Master is Yeshua (Jesus). Proprietor of DystopianSurvival.com and TimGamble.com,http://www.DystopianSurvival.com,3821.0,1836.0,1639.0,91.0,220.0
🕊  #WokeUpTodayAndChooseViolence 😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂  You know it's good when you get halfway through it and think to yourself damn I want some more !  #Food 😂  What was you thinking about . . .,@DBLADE2000,1,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1134669985429753860/MHHnn972_400x400.jpg,"He Who Holds The #Knowledge 📖 ;
Controls The #Power ⚖
🔥#STAYSAFE🔥",http://Www.OGCJM.ORG,7806.0,894.0,504.0,7936.0,0.0
Shrimp 🍤 and Chicken Fries 🍟 homecookingvsfastfood.com #homecooking #homecookingvsfastfood #food #fastfood #foodie #yum #myfood #foodpics,@homevsfastfood,168,3,33,0,True,,['https://pbs.twimg.com/media/GBUdOkoWQAAwXkF.jpg'],[],[],https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_400x400.jpg,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,http://homecookingvsfastfood.com,16213.0,549.0,27980.0,11554.0,15698.0
My family decided to put me on a diet. Here's a juicy chicken breast baked with vegetables. #food #diet #chickenbreast #vegetables,@nebheprura64,27,3,4,2,True,,['https://pbs.twimg.com/media/GBE5VLYWoAAmMt_.jpg'],[],[],https://pbs.twimg.com/profile_images/1562077812600758273/khAXn9ZV_400x400.jpg,I am Doctor of Philology Professor of literature author of 27 SF novel from Ukraine Now I'm wandering driven by war No crypto! My PayPal [email protected],,4517.0,237.0,824.0,112106.0,2079.0
クリームシチューの季節です😋 今回はマッシュルームとチーズがたっぷり入っています🤤 見た目ではわかりにくいですが🤣  #おうちごはん #クリームシチュー #飯テロ #food #回してみた,@lanider,67,1,1,1,True,,[],['https://video.twimg.com/amplify_video/1735276741747494912/pl/Lnln_aGz6LHaNZ1E.m3u8?tag=14&container=fmp4'],[],https://pbs.twimg.com/profile_images/448939790470094848/auSOfHXJ_400x400.jpeg,#飯テロ ※ただ回しているだけです😲 ペペロン好き激辛好き😋 おっさんの子供舌😝 動画内のリンク先は勝手に紹介しているだけです(無関係) / 挨拶不要🚫 #回してみた #料理好きな人と繋がりたい #ゲーム好きな人と繋がりたい 🙇‍♂️ 本垢のみフォロー🔁エロいらん,https://piped.video/playlist?list=PLRla9YTdcRfawfTB4Ja808xnlSpi6eyhe,4775.0,1519.0,1583.0,176865.0,2458.0
"The best food with ""NO"" carbs, ""NO"" sugar Low carb, slow carb •Meat •Non-Sweet Fruit •Leafy Greens •Non-Starchy Vegetables •Berries •Nuts •Seeds •Fat & oils •Eggs •Dairy #Food #FitnessGoals #Wellness #HealthyLiving #HealthyEating",@BoullyLudovic,0,1,1,0,True,,[],[],[],https://pbs.twimg.com/profile_images/1718719694679461888/P1Rz5Py8_400x400.jpg,"Scientist|Educator|Project Manager|Mentor
Business & Entrepreneurship
Productivity & Self-Improvement
Promoting Well-being
Fitness & Sport Enthusiast",,266.0,130.0,44.0,23.0,54.0
"The best food with ""NO"" carbs, ""NO"" sugar •Seeds ◦Flax ◦Chia ◦Hemp ◦Pumpkin #Food #FitnessGoals #Wellness #HealthyLiving #HealthyEating",@BoullyLudovic,0,1,1,0,True,,[],[],[],https://pbs.twimg.com/profile_images/1718719694679461888/P1Rz5Py8_400x400.jpg,"Scientist|Educator|Project Manager|Mentor
Business & Entrepreneurship
Productivity & Self-Improvement
Promoting Well-being
Fitness & Sport Enthusiast",,266.0,130.0,44.0,23.0,54.0
